104.21.55.18:443#N/A|196ms|0MB/s
104.24.149.251:443#N/A|196ms|0MB/s
104.25.194.233:443#N/A|196ms|0MB/s
104.20.22.168:443#N/A|196ms|0MB/s
172.67.201.170:443#N/A|196ms|0MB/s
104.27.4.48:443#N/A|197ms|0MB/s
104.21.92.186:443#N/A|197ms|0MB/s
162.159.130.53:443#N/A|197ms|0MB/s
172.65.46.53:443#N/A|197ms|0MB/s
162.159.232.132:443#N/A|197ms|0MB/s
104.27.127.216:443#N/A|197ms|0MB/s
172.67.65.110:443#N/A|197ms|0MB/s
104.25.208.153:443#N/A|197ms|0MB/s
104.27.206.240:443#N/A|197ms|0MB/s
104.24.246.162:443#N/A|197ms|0MB/s
104.27.111.52:443#N/A|197ms|0MB/s
104.24.58.154:443#N/A|197ms|0MB/s
104.25.173.201:443#N/A|197ms|0MB/s
104.21.216.108:443#N/A|197ms|0MB/s
172.65.98.209:443#N/A|197ms|0MB/s
104.21.100.197:443#N/A|197ms|0MB/s
172.65.96.107:443#N/A|197ms|0MB/s
172.65.149.238:443#N/A|197ms|0MB/s
104.25.48.23:443#N/A|197ms|0MB/s
104.26.15.233:443#N/A|198ms|0MB/s
162.159.158.221:443#N/A|198ms|0MB/s
104.25.225.196:443#N/A|198ms|0MB/s
172.67.66.81:443#N/A|198ms|0MB/s
104.24.49.171:443#N/A|198ms|0MB/s
104.25.107.182:443#N/A|198ms|0MB/s
172.65.53.183:443#N/A|198ms|0MB/s
172.65.182.173:443#N/A|198ms|0MB/s
104.24.150.62:443#N/A|198ms|0MB/s
104.24.131.225:443#N/A|198ms|0MB/s
104.24.94.208:443#N/A|198ms|0MB/s
104.27.192.24:443#N/A|198ms|0MB/s
104.25.182.7:443#N/A|198ms|0MB/s
104.20.62.193:443#N/A|198ms|0MB/s
104.24.76.11:443#N/A|198ms|0MB/s
104.24.31.41:443#N/A|198ms|0MB/s
172.67.146.156:443#N/A|198ms|0MB/s
104.24.144.0:443#N/A|198ms|0MB/s
104.27.73.247:443#N/A|198ms|0MB/s
104.21.39.195:443#N/A|198ms|0MB/s
104.24.42.140:443#N/A|198ms|0MB/s
104.27.34.112:443#N/A|198ms|0MB/s
172.67.221.166:443#N/A|198ms|0MB/s
162.159.133.154:443#N/A|199ms|0MB/s
104.25.196.96:443#N/A|199ms|0MB/s
104.21.35.233:443#N/A|199ms|0MB/s
172.65.15.191:443#N/A|199ms|0MB/s
104.24.154.123:443#N/A|199ms|0MB/s
104.25.139.90:443#N/A|199ms|0MB/s
104.25.82.252:443#N/A|199ms|0MB/s
104.24.30.118:443#N/A|199ms|0MB/s
104.25.190.97:443#N/A|199ms|0MB/s
104.21.10.47:443#N/A|199ms|0MB/s
172.67.213.100:443#N/A|199ms|0MB/s
172.66.213.129:443#N/A|199ms|0MB/s
104.27.123.230:443#N/A|199ms|0MB/s
104.20.34.111:443#N/A|199ms|0MB/s
104.27.46.104:443#N/A|199ms|0MB/s
172.66.198.65:443#N/A|199ms|0MB/s
172.65.79.72:443#N/A|199ms|0MB/s
104.27.117.204:443#N/A|199ms|0MB/s
104.24.86.94:443#N/A|199ms|0MB/s
104.27.37.1:443#N/A|199ms|0MB/s
104.21.113.149:443#N/A|199ms|0MB/s
172.66.174.250:443#N/A|199ms|0MB/s
104.24.38.146:443#N/A|199ms|0MB/s
104.24.212.164:443#N/A|200ms|0MB/s
104.24.152.1:443#N/A|200ms|0MB/s
172.67.71.197:443#N/A|200ms|0MB/s
104.24.130.155:443#N/A|200ms|0MB/s
104.27.105.148:443#N/A|200ms|0MB/s
104.24.148.74:443#N/A|200ms|0MB/s
172.64.77.231:443#N/A|200ms|0MB/s
104.20.35.71:443#N/A|200ms|0MB/s
172.67.156.195:443#N/A|200ms|0MB/s
104.25.52.49:443#N/A|200ms|0MB/s
172.67.187.12:443#N/A|200ms|0MB/s
104.24.60.151:443#N/A|200ms|0MB/s
104.25.233.99:443#N/A|200ms|0MB/s
104.27.7.223:443#N/A|200ms|0MB/s
104.27.41.204:443#N/A|200ms|0MB/s
172.67.202.173:443#N/A|200ms|0MB/s
172.65.100.252:443#N/A|200ms|0MB/s
172.66.210.11:443#N/A|200ms|0MB/s
104.25.197.22:443#N/A|200ms|0MB/s
104.24.15.68:443#N/A|200ms|0MB/s
172.65.117.250:443#N/A|200ms|0MB/s
188.114.99.243:443#N/A|200ms|0MB/s
104.24.77.139:443#N/A|200ms|0MB/s
172.66.146.134:443#N/A|200ms|0MB/s
104.25.198.175:443#N/A|200ms|0MB/s
172.65.16.85:443#N/A|200ms|0MB/s
172.64.78.56:443#N/A|200ms|0MB/s
104.25.91.124:443#N/A|201ms|0MB/s
172.67.84.101:443#N/A|201ms|0MB/s
172.67.171.1:443#N/A|201ms|0MB/s
104.24.230.211:443#N/A|201ms|0MB/s
172.66.173.17:443#N/A|201ms|0MB/s
104.24.214.231:443#N/A|201ms|0MB/s
162.159.140.233:443#N/A|201ms|0MB/s
104.20.28.102:443#N/A|201ms|0MB/s
172.66.157.28:443#N/A|201ms|0MB/s
104.24.199.101:443#N/A|201ms|0MB/s
172.65.88.205:443#N/A|201ms|0MB/s
104.24.188.91:443#N/A|201ms|0MB/s
104.25.231.190:443#N/A|201ms|0MB/s
172.66.139.148:443#N/A|201ms|0MB/s
162.159.155.221:443#N/A|201ms|0MB/s
104.27.44.231:443#N/A|201ms|0MB/s
172.65.95.102:443#N/A|201ms|0MB/s
172.65.172.250:443#N/A|201ms|0MB/s
172.65.80.242:443#N/A|201ms|0MB/s
172.67.88.144:443#N/A|201ms|0MB/s
104.27.36.240:443#N/A|201ms|0MB/s
104.21.198.196:443#N/A|201ms|0MB/s
104.25.148.122:443#N/A|201ms|0MB/s
172.67.117.228:443#N/A|201ms|0MB/s
162.159.141.17:443#N/A|201ms|0MB/s
104.25.155.162:443#N/A|201ms|0MB/s
104.25.186.230:443#N/A|201ms|0MB/s
172.66.153.91:443#N/A|201ms|0MB/s
104.24.189.221:443#N/A|201ms|0MB/s
104.24.26.194:443#N/A|201ms|0MB/s
172.67.100.83:443#N/A|201ms|0MB/s
104.20.44.178:443#N/A|201ms|0MB/s
172.65.122.246:443#N/A|201ms|0MB/s
172.65.13.23:443#N/A|201ms|0MB/s
104.24.70.214:443#N/A|201ms|0MB/s
104.24.222.106:443#N/A|202ms|0MB/s
104.24.192.182:443#N/A|202ms|0MB/s
104.24.92.75:443#N/A|202ms|0MB/s
104.24.87.6:443#N/A|202ms|0MB/s
104.21.51.61:443#N/A|202ms|0MB/s
104.24.18.27:443#N/A|202ms|0MB/s
172.65.115.34:443#N/A|202ms|0MB/s
172.65.160.189:443#N/A|202ms|0MB/s
172.65.41.127:443#N/A|202ms|0MB/s
104.24.45.164:443#N/A|202ms|0MB/s
162.159.157.47:443#N/A|202ms|0MB/s
104.25.220.175:443#N/A|202ms|0MB/s
104.24.142.80:443#N/A|202ms|0MB/s
104.24.238.43:443#N/A|202ms|0MB/s
104.25.108.214:443#N/A|202ms|0MB/s
104.20.60.78:443#N/A|202ms|0MB/s
104.21.5.37:443#N/A|202ms|0MB/s
172.67.123.215:443#N/A|202ms|0MB/s
104.25.128.250:443#N/A|202ms|0MB/s
104.25.141.129:443#N/A|202ms|0MB/s
104.24.29.237:443#N/A|202ms|0MB/s
104.24.138.65:443#N/A|202ms|0MB/s
172.67.69.244:443#N/A|202ms|0MB/s
104.25.7.15:443#N/A|202ms|0MB/s
172.67.193.188:443#N/A|202ms|0MB/s
104.27.27.45:443#N/A|202ms|0MB/s
104.20.7.130:443#N/A|202ms|0MB/s
104.21.17.76:443#N/A|202ms|0MB/s
104.25.75.157:443#N/A|203ms|0MB/s
104.27.199.47:443#N/A|203ms|0MB/s
104.21.38.102:443#N/A|203ms|0MB/s
104.25.138.27:443#N/A|203ms|0MB/s
104.24.245.160:443#N/A|203ms|0MB/s
172.65.86.93:443#N/A|203ms|0MB/s
162.159.132.252:443#N/A|203ms|0MB/s
104.25.18.46:443#N/A|203ms|0MB/s
104.25.102.203:443#N/A|203ms|0MB/s
104.25.88.219:443#N/A|203ms|0MB/s
104.24.145.17:443#N/A|203ms|0MB/s
172.67.83.9:443#N/A|203ms|0MB/s
104.25.63.0:443#N/A|203ms|0MB/s
104.25.222.19:443#N/A|203ms|0MB/s
104.27.76.70:443#N/A|203ms|0MB/s
104.24.172.121:443#N/A|203ms|0MB/s
104.27.83.187:443#N/A|203ms|0MB/s
104.25.21.179:443#N/A|203ms|0MB/s
104.27.54.244:443#N/A|203ms|0MB/s
172.65.51.91:443#N/A|203ms|0MB/s
104.25.94.6:443#N/A|203ms|0MB/s
104.24.185.192:443#N/A|204ms|0MB/s
104.27.94.125:443#N/A|204ms|0MB/s
172.67.125.224:443#N/A|204ms|0MB/s
104.25.142.139:443#N/A|204ms|0MB/s
104.25.174.181:443#N/A|204ms|0MB/s
104.24.215.157:443#N/A|204ms|0MB/s
104.20.30.150:443#N/A|204ms|0MB/s
172.66.163.58:443#N/A|204ms|0MB/s
104.24.74.114:443#N/A|204ms|0MB/s
104.25.32.157:443#N/A|204ms|0MB/s
104.24.211.25:443#N/A|204ms|0MB/s
172.66.206.76:443#N/A|204ms|0MB/s
104.20.11.229:443#N/A|204ms|0MB/s
104.27.126.83:443#N/A|204ms|0MB/s
172.67.95.108:443#N/A|204ms|0MB/s
104.24.11.242:443#N/A|204ms|0MB/s
172.65.55.158:443#N/A|204ms|0MB/s
104.25.252.44:443#N/A|205ms|0MB/s
104.24.235.83:443#N/A|205ms|0MB/s
104.24.227.228:443#N/A|205ms|0MB/s
172.66.208.174:443#N/A|205ms|0MB/s
104.27.125.0:443#N/A|205ms|0MB/s
104.27.96.86:443#N/A|205ms|0MB/s
104.25.5.33:443#N/A|205ms|0MB/s
172.67.239.107:443#N/A|205ms|0MB/s
172.67.128.89:443#N/A|205ms|0MB/s
172.67.74.185:443#N/A|205ms|0MB/s
104.25.229.215:443#N/A|205ms|0MB/s
172.67.245.225:443#N/A|205ms|0MB/s
172.65.150.120:443#N/A|205ms|0MB/s
104.21.74.57:443#N/A|205ms|0MB/s
104.25.165.89:443#N/A|205ms|0MB/s
172.67.89.119:443#N/A|205ms|0MB/s
104.25.170.87:443#N/A|205ms|0MB/s
172.65.125.235:443#N/A|205ms|0MB/s
172.65.132.184:443#N/A|205ms|0MB/s
172.67.114.63:443#N/A|205ms|0MB/s
104.25.157.29:443#N/A|205ms|0MB/s
104.25.56.45:443#N/A|205ms|0MB/s
172.65.118.254:443#N/A|205ms|0MB/s
104.24.240.208:443#N/A|205ms|0MB/s
104.20.15.83:443#N/A|205ms|0MB/s
104.24.0.120:443#N/A|205ms|0MB/s
104.27.9.111:443#N/A|205ms|0MB/s
172.67.136.100:443#N/A|205ms|0MB/s
104.24.63.99:443#N/A|205ms|0MB/s
172.65.119.2:443#N/A|205ms|0MB/s
104.25.221.229:443#N/A|205ms|0MB/s
104.25.176.123:443#N/A|205ms|0MB/s
172.65.92.232:443#N/A|205ms|0MB/s
104.25.9.119:443#N/A|206ms|0MB/s
172.65.151.234:443#N/A|206ms|0MB/s
172.65.158.180:443#N/A|206ms|0MB/s
172.65.155.16:443#N/A|206ms|0MB/s
104.24.225.188:443#N/A|206ms|0MB/s
104.25.78.220:443#N/A|206ms|0MB/s
104.24.207.184:443#N/A|206ms|0MB/s
162.159.139.181:443#N/A|206ms|0MB/s
172.65.6.12:443#N/A|206ms|0MB/s
172.65.177.171:443#N/A|206ms|0MB/s
104.21.205.199:443#N/A|206ms|0MB/s
104.24.23.213:443#N/A|206ms|0MB/s
172.65.175.197:443#N/A|206ms|0MB/s
172.67.185.97:443#N/A|206ms|0MB/s
104.24.203.164:443#N/A|206ms|0MB/s
104.20.47.124:443#N/A|206ms|0MB/s
104.24.221.0:443#N/A|206ms|0MB/s
172.66.193.155:443#N/A|207ms|0MB/s
104.25.23.193:443#N/A|207ms|0MB/s
104.25.101.171:443#N/A|207ms|0MB/s
172.67.148.233:443#N/A|207ms|0MB/s
104.25.53.190:443#N/A|207ms|0MB/s
104.25.36.109:443#N/A|207ms|0MB/s
172.64.188.82:443#N/A|207ms|0MB/s
172.67.94.77:443#N/A|207ms|0MB/s
104.25.106.79:443#N/A|207ms|0MB/s
162.159.224.166:443#N/A|207ms|0MB/s
104.24.51.30:443#N/A|207ms|0MB/s
172.65.72.220:443#N/A|207ms|0MB/s
104.24.39.145:443#N/A|207ms|0MB/s
172.65.33.126:443#N/A|207ms|0MB/s
104.25.119.101:443#N/A|207ms|0MB/s
162.159.231.240:443#N/A|207ms|0MB/s
104.25.245.217:443#N/A|207ms|0MB/s
172.67.159.15:443#N/A|207ms|0MB/s
104.27.1.169:443#N/A|207ms|0MB/s
104.24.206.71:443#N/A|207ms|0MB/s
104.26.5.202:443#N/A|207ms|0MB/s
172.66.147.24:443#N/A|207ms|0MB/s
172.67.106.83:443#N/A|207ms|0MB/s
104.25.77.27:443#N/A|207ms|0MB/s
104.27.59.127:443#N/A|207ms|0MB/s
104.24.147.247:443#N/A|207ms|0MB/s
104.27.67.219:443#N/A|207ms|0MB/s
172.65.76.16:443#N/A|208ms|0MB/s
104.24.47.47:443#N/A|208ms|0MB/s
172.65.161.238:443#N/A|208ms|0MB/s
104.25.217.11:443#N/A|208ms|0MB/s
172.66.160.84:443#N/A|208ms|0MB/s
104.25.152.188:443#N/A|208ms|0MB/s
162.159.92.38:443#N/A|208ms|0MB/s
104.24.95.245:443#N/A|208ms|0MB/s
104.25.96.118:443#N/A|208ms|0MB/s
104.20.2.129:443#N/A|208ms|0MB/s
172.67.81.144:443#N/A|208ms|0MB/s
104.26.4.176:443#N/A|208ms|0MB/s
104.21.24.181:443#N/A|208ms|0MB/s
104.20.40.172:443#N/A|208ms|0MB/s
104.20.26.102:443#N/A|208ms|0MB/s
104.24.162.14:443#N/A|208ms|0MB/s
172.66.158.166:443#N/A|208ms|0MB/s
104.27.10.243:443#N/A|208ms|0MB/s
104.27.107.190:443#N/A|209ms|0MB/s
172.65.179.77:443#N/A|209ms|0MB/s
104.24.65.74:443#N/A|209ms|0MB/s
172.65.187.227:443#N/A|209ms|0MB/s
172.65.99.141:443#N/A|209ms|0MB/s
172.66.202.98:443#N/A|209ms|0MB/s
172.66.169.91:443#N/A|209ms|0MB/s
104.27.24.45:443#N/A|209ms|0MB/s
104.20.55.237:443#N/A|209ms|0MB/s
172.67.77.129:443#N/A|209ms|0MB/s
104.20.54.51:443#N/A|209ms|0MB/s
104.21.204.88:443#N/A|209ms|0MB/s
104.25.204.139:443#N/A|209ms|0MB/s
104.24.250.70:443#N/A|209ms|0MB/s
104.24.3.69:443#N/A|209ms|0MB/s
172.67.113.9:443#N/A|209ms|0MB/s
104.21.1.190:443#N/A|209ms|0MB/s
104.25.253.36:443#N/A|209ms|0MB/s
104.25.55.103:443#N/A|209ms|0MB/s
104.25.99.159:443#N/A|210ms|0MB/s
104.24.83.62:443#N/A|210ms|0MB/s
172.66.207.92:443#N/A|210ms|0MB/s
104.25.240.28:443#N/A|210ms|0MB/s
104.25.167.11:443#N/A|210ms|0MB/s
162.159.143.159:443#N/A|210ms|0MB/s
104.24.165.162:443#N/A|210ms|0MB/s
172.66.137.119:443#N/A|210ms|0MB/s
172.65.68.245:443#N/A|210ms|0MB/s
172.67.86.190:443#N/A|210ms|0MB/s
104.24.244.135:443#N/A|210ms|0MB/s
104.24.180.148:443#N/A|210ms|0MB/s
172.65.69.103:443#N/A|210ms|0MB/s
104.25.144.183:443#N/A|210ms|0MB/s
104.24.160.152:443#N/A|210ms|0MB/s
104.24.171.211:443#N/A|210ms|0MB/s
104.20.63.182:443#N/A|210ms|0MB/s
104.24.170.231:443#N/A|211ms|0MB/s
104.24.132.14:443#N/A|211ms|0MB/s
104.27.13.6:443#N/A|211ms|0MB/s
172.67.207.247:443#N/A|211ms|0MB/s
104.24.140.172:443#N/A|211ms|0MB/s
104.25.40.166:443#N/A|211ms|0MB/s
172.67.75.73:443#N/A|211ms|0MB/s
104.26.8.222:443#N/A|211ms|0MB/s
172.65.110.25:443#N/A|211ms|0MB/s
104.25.175.75:443#N/A|211ms|0MB/s
172.65.71.40:443#N/A|211ms|0MB/s
172.66.135.218:443#N/A|211ms|0MB/s
104.21.94.41:443#N/A|211ms|0MB/s
104.24.139.105:443#N/A|211ms|0MB/s
104.24.8.26:443#N/A|211ms|0MB/s
172.67.97.248:443#N/A|211ms|0MB/s
172.66.134.90:443#N/A|211ms|0MB/s
104.25.179.48:443#N/A|211ms|0MB/s
104.25.183.167:443#N/A|211ms|0MB/s
104.27.114.197:443#N/A|212ms|0MB/s
172.66.192.160:443#N/A|212ms|0MB/s
104.27.207.177:443#N/A|212ms|0MB/s
104.27.20.216:443#N/A|212ms|0MB/s
172.65.171.173:443#N/A|212ms|0MB/s
104.27.104.69:443#N/A|212ms|0MB/s
104.21.125.49:443#N/A|212ms|0MB/s
104.25.70.49:443#N/A|212ms|0MB/s
104.26.7.235:443#N/A|212ms|0MB/s
104.24.25.28:443#N/A|212ms|0MB/s
162.159.145.97:443#N/A|212ms|0MB/s
172.67.82.174:443#N/A|212ms|0MB/s
162.159.148.170:443#N/A|212ms|0MB/s
104.25.140.58:443#N/A|212ms|0MB/s
104.25.178.136:443#N/A|212ms|0MB/s
162.159.151.115:443#N/A|212ms|0MB/s
104.25.132.131:443#N/A|213ms|0MB/s
172.66.175.248:443#N/A|213ms|0MB/s
104.20.19.187:443#N/A|213ms|0MB/s
104.27.197.81:443#N/A|213ms|0MB/s
172.65.130.145:443#N/A|213ms|0MB/s
104.24.44.89:443#N/A|213ms|0MB/s
104.25.237.166:443#N/A|213ms|0MB/s
172.67.72.88:443#N/A|213ms|0MB/s
104.25.255.244:443#N/A|213ms|0MB/s
104.20.12.64:443#N/A|214ms|0MB/s
104.27.110.84:443#N/A|214ms|0MB/s
104.24.137.21:443#N/A|214ms|0MB/s
104.20.1.93:443#N/A|214ms|0MB/s
104.20.38.122:443#N/A|214ms|0MB/s
172.65.89.220:443#N/A|214ms|0MB/s
162.159.152.176:443#N/A|214ms|0MB/s
104.27.17.175:443#N/A|214ms|0MB/s
104.27.103.238:443#N/A|214ms|0MB/s
172.66.209.164:443#N/A|214ms|0MB/s
104.24.55.127:443#N/A|214ms|0MB/s
104.27.74.109:443#N/A|214ms|0MB/s
104.25.236.25:443#N/A|214ms|0MB/s
141.101.113.138:443#N/A|215ms|0MB/s
104.21.50.230:443#N/A|215ms|0MB/s
104.24.216.133:443#N/A|215ms|0MB/s
104.24.159.31:443#N/A|215ms|0MB/s
162.159.156.157:443#N/A|215ms|0MB/s
104.25.199.7:443#N/A|215ms|0MB/s
104.24.56.209:443#N/A|215ms|0MB/s
104.24.135.11:443#N/A|215ms|0MB/s
104.24.43.6:443#N/A|215ms|0MB/s
172.67.111.223:443#N/A|215ms|0MB/s
104.27.19.215:443#N/A|216ms|0MB/s
172.65.2.86:443#N/A|216ms|0MB/s
104.24.134.63:443#N/A|216ms|0MB/s
104.25.2.17:443#N/A|217ms|0MB/s
104.29.152.75:443#N/A|217ms|0MB/s
172.65.142.29:443#N/A|217ms|0MB/s
104.27.194.102:443#N/A|217ms|0MB/s
104.27.115.38:443#N/A|217ms|0MB/s
104.25.73.194:443#N/A|217ms|0MB/s
104.27.3.15:443#N/A|218ms|0MB/s
104.21.69.10:443#N/A|218ms|0MB/s
104.24.81.202:443#N/A|218ms|0MB/s
172.67.79.102:443#N/A|219ms|0MB/s
172.66.200.87:443#N/A|219ms|0MB/s
104.25.74.9:443#N/A|219ms|0MB/s
104.27.72.197:443#N/A|219ms|0MB/s
104.24.187.120:443#N/A|220ms|0MB/s
104.24.50.119:443#N/A|220ms|0MB/s
172.66.197.225:443#N/A|220ms|0MB/s
104.24.141.46:443#N/A|220ms|0MB/s
104.20.14.170:443#N/A|220ms|0MB/s
104.25.97.142:443#N/A|220ms|0MB/s
104.24.57.159:443#N/A|221ms|0MB/s
104.26.14.146:443#N/A|221ms|0MB/s
104.24.249.217:443#N/A|221ms|0MB/s
104.25.164.23:443#N/A|221ms|0MB/s
162.159.153.217:443#N/A|221ms|0MB/s
104.29.126.221:443#N/A|222ms|0MB/s
104.21.3.187:443#N/A|223ms|0MB/s
172.66.151.253:443#N/A|223ms|0MB/s
172.66.142.173:443#N/A|223ms|0MB/s
172.65.67.64:443#N/A|223ms|0MB/s
172.65.154.245:443#N/A|224ms|0MB/s
172.65.38.215:443#N/A|225ms|0MB/s
172.65.65.104:443#N/A|226ms|0MB/s
104.24.128.191:443#N/A|227ms|0MB/s
172.66.201.244:443#N/A|229ms|0MB/s
172.66.176.233:443#N/A|230ms|0MB/s
104.21.88.243:443#N/A|234ms|0MB/s
104.29.153.196:443#N/A|237ms|0MB/s
104.29.159.201:443#N/A|243ms|0MB/s
104.29.157.188:443#N/A|253ms|0MB/s
104.29.144.11:443#N/A|255ms|0MB/s
162.159.82.188:443#N/A|268ms|0MB/s
104.29.146.163:443#N/A|284ms|0MB/s
104.29.142.78:443#N/A|332ms|0MB/s
